Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
FLLLF,ULTRA BRANDS LTD,Pink Limited,0.020500,,0,Foreign Ordinary Shares,,
NNRHF,NEINOR HOMES SA ORD,Pink Limited,22.400000,,0,Foreign Ordinary Shares,Spain,
EENNF,ENAV SPA ORD,Pink Limited,3.520000,,0,Foreign Ordinary Shares,Italy,
EVVVY,ENAV SPA UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Italy,
TCCHF,TECHNOGYM SPA ORD,Pink Limited,14.000000,,0,Foreign Ordinary Shares,Italy,
FKKEF,CHARTER HALL ED TR UTS,Pink Limited,1.940000,,0,Foreign Ordinary Shares,Australia,Victoria
BSRTF,BSR REAL ESTATE INVT TR,Pink Limited,12.450000,0.008097,22956,Units,USA,Arkansas
OBTTF,ORBIT TECHNOLOGIES LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
EBCRY,EMBRACER GRP AB U/ADR,Pink Limited,8.250000,,0,ADRs,Sweden,
THQQF,EMBRACER GROUP AB,Pink Limited,5.900000,,0,Foreign Ordinary Shares,Sweden,
VIVC,VIVIC CORP,OTCQB,0.071000,-0.354545,5401,Common Stock,USA,Nevada
NHFOF,NH FOOD LTD,Pink Limited,44.990000,,0,Common Stock,,
INFT,INFINITY BANCORP,OTCQB,13.700000,0.000000,100,Common Stock,USA,California
WRIV,WHITE RIVER BANCSHARES CO,OTCQX,52.900000,,19,Common Stock,USA,Arkansas
VAUCF,VIVA GOLD CORP ORD,OTCQB,0.136350,-0.004018,98821,Foreign Ordinary Shares,Canada,British Columbia
SBEVW,SPLASH BEVERAGE GROUP WTS,Pink Limited,0.026700,,0,Warrants,USA,Florida
HELFY,HELLOFRESH SE UNSP/ADR,Pink Limited,1.640000,-0.017964,27272,ADRs,Germany,
HLFFF,HELLOFRESH SE ORD,Pink Limited,6.735500,0.027379,180,Foreign Ordinary Shares,Germany,
GCAN,GREATER CANNABIS CO,OTCQB,0.070000,,1,Common Stock,USA,Maryland
CXOXF,CORE LITHIUM LTD,Pink Limited,0.182458,-0.056089,1539,Foreign Ordinary Shares,Australia,South Australia
PLNH,PLANET 13 HLDGS INC NEV,OTCQX,0.175000,0.029412,306736,Foreign Ordinary Shares,USA,Nevada
YJGJD,VITANOVA LIFE SCIENCES,OTCID,0.000000,,0,Common Stock,USA,New York
PLAZF,PLATZER FASTIGHETER HLDG,Pink Limited,9.990000,,0,Foreign Ordinary Shares,Sweden,
GSCCF,IONEER LTD,Pink Limited,0.145000,-0.020270,72760,Foreign Ordinary Shares,Australia,New South Wales
CNBN,CNB BK SHS INC,OTCQX,27.650000,,0,Common Stock,USA,Illinois
MTPTF,MOTORPOINT PLC ORD,Pink Limited,1.780000,,0,Foreign Ordinary Shares,United Kingdom,England
NEPRY,NEPI ROCKCASTLE PLC U/ADR,Pink Limited,0.000000,,0,ADRs,Isle of Man,
JNBBY,JNBY DESIGN LTD UNSP/ADR,Pink Limited,8.858606,,0,ADRs,China,
JNBYF,JNBY DESIGN LTD,Pink Limited,2.090000,,0,Foreign Ordinary Shares,China,
TLPPF,TELIX PHARM LTD,Pink Limited,7.660000,-0.034048,1200,Foreign Ordinary Shares,Australia,Victoria
PXCLF,PHOENIX COPPER LTD,OTCQB,0.050000,,0,Foreign Ordinary Shares,United Kingdom,England
PXCLY,PHOENIX COPPER LTD S/ADR,OTCQX,0.320000,,0,ADRs,United Kingdom,England
SGHHF,SG HLDGS CO LTD,Pink Limited,10.105000,,0,Foreign Ordinary Shares,Japan,
AUMBF,1911 GOLD CORP,OTCQX,0.900000,-0.052632,1277079,Foreign Ordinary Shares,Canada,British Columbia
UCASU,UC ASSET LTD PRTNSHP UTS,OTCQB,0.427990,,0,Units,USA,Georgia
YLLXF,YELLOW CAKE PLC,OTCQX,9.980000,-0.022527,3942,Foreign Ordinary Shares,United Kingdom,
ZDAOF,ZHIDAO INTL HLDGS INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Hong Kong,
SBDCF,SBD CAPITAL CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Canada,Ontario
AFXXF,AFRY AB SHARES B,Pink Limited,16.750000,,0,Foreign Ordinary Shares,Sweden,
EPIAF,EPIROC AKTIEBOLAG SH AK A,Pink Limited,30.152000,0.047672,2537,Foreign Ordinary Shares,Sweden,
EPIPF,EPIROC AKTIEBOLAG SH AK B,Pink Limited,19.150000,,0,Foreign Ordinary Shares,Sweden,
EPOAY,EPIROC AKTIEBOLAG S/ADR A,Pink Limited,29.050000,0.023248,59548,ADRs,Sweden,
EPOBY,EPIROC AKTIEBOLAG S/ADR B,Pink Limited,18.474500,,0,ADRs,Sweden,
SGLOF,FOOD & LIFE COS LTD,Pink Limited,17.823000,,0,Foreign Ordinary Shares,Japan,
DDMGF,DAIHATSU INFINEARTH MFG,Pink Limited,18.560000,,0,Common Stock,Japan,
WHREY,WHARF REAL ESTATE U/ADR,Pink Limited,13.688417,,0,ADRs,China,Hong Kong
WRFRF,WHARF REAL ESTATE INV CO,Pink Limited,3.310000,,0,Foreign Ordinary Shares,China,Hong Kong
ENTOF,ENTRA ASA,Pink Limited,11.880000,,0,Common Stock,Norway,
ECXXF,FLEETPARTNERS GRP LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
VCNX,VACCINEX INC,Pink Limited,1.157500,,66,Common Stock,USA,New York
ASAAF,AT & S AUSTRIA TECH & SYS,Pink Limited,35.350000,,0,Foreign Ordinary Shares,Austria,
SAGXF,AB SAGAX AK B,Pink Limited,22.743200,,0,Foreign Ordinary Shares,,
TANVF,TANVEX BIOPHARMA INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Taiwan,
BLIS,BELISS CORP,OTCID,0.009000,-0.100000,460000,Common Stock,USA,Florida
XIACF,XIAOMI CORP,Pink Limited,4.640000,0.003243,50713,Common Stock,Hong Kong,
XIACY,XIAOMI CORP UNSP/ADR,Pink Limited,23.160000,0.007833,675360,ADRs,Hong Kong,
GORIF,GOLDEN RIDGE RES LTD,Pink Limited,0.050000,,0,Foreign Ordinary Shares,Canada,British Columbia
MCVEF,MEDICOVER AB SHARES AK B,Pink Limited,27.250000,,0,Foreign Ordinary Shares,Sweden,
MCVEY,MEDICOVER AB UNSP/ADR,Pink Limited,21.540000,,0,ADRs,Sweden,
GENMF,GENERATION MINING LTD,OTCQB,0.544250,0.024953,512909,Foreign Ordinary Shares,Canada,Ontario
PEMSF,PACIFIC EMPIRE MINERALS,Pink Limited,0.085100,0.124174,266640,Foreign Ordinary Shares,Canada,British Columbia
MEDOF,MEDIOS AG ORD,Pink Limited,13.640000,,0,Foreign Ordinary Shares,Germany,
IZOZF,IZOTROPIC CORP,OTCQB,0.190000,0.091327,11125,Foreign Ordinary Shares,Canada,British Columbia
ZNGGF,ZANAGA IRON ORE CO,Pink Limited,0.070000,,202438,Foreign Ordinary Shares,British Virgin Islands,
GOCOF,GO METALS CORP,Pink Limited,0.030000,-0.400000,50588,Foreign Ordinary Shares,Canada,British Columbia
RIGMF,RIDGESTONE MINING INC,Pink Limited,0.328060,-0.103416,4795,Foreign Ordinary Shares,Canada,British Columbia
SFFYF,SIGNIFY NV ORD,Pink Limited,23.450000,,7,Foreign Ordinary Shares,The Netherlands,
RELOF,RELO HOLDINGS INC,Pink Limited,10.950000,,0,Foreign Ordinary Shares,,
ONMBF,ONAMBA CO LTD ORD,Pink Limited,6.920000,,0,Foreign Ordinary Shares,Japan,
BTKRF,Q PRECIOUS & BATTERY CORP,Pink Limited,0.064400,0.043760,333,Foreign Ordinary Shares,Canada,British Columbia
CWBHF,CHARLOTTES WEB HLDGS INC,OTCQB,0.449900,-0.146219,1804062,Foreign Ordinary Shares,USA,Colorado
ZRSEF,DOCMORRIS AG,Pink Limited,7.454000,,0,Common Stock,Switzerland,
USUTF,SSGA SPDR S&P US UTIL,OTCID,54.520000,,0,ETFs,Ireland,
NIOIF,NIO INC CL A,Pink Limited,4.760000,0.002105,1000,Foreign Ordinary Shares,,
MCARY,MERCARI INC UNSP/ADR,Pink Limited,10.610000,,5,ADRs,USA,California
MRCIF,MERCARI INC,Pink Limited,15.880000,,0,Foreign Ordinary Shares,USA,California
KRCLF,KING RIV RES LTD,Pink Limited,0.010000,,0,Foreign Ordinary Shares,Australia,Western Australia
QTTOY,QUTOUTIAO INC ADR,Pink Limited,0.002700,0.000000,1509,ADRs,USA,New York
CHWRF,CHINA TOWER CORP LTD H,Pink Limited,1.360000,,0,Foreign Ordinary Shares,China,Hong Kong
CTOWY,CHINA TOWER CP UNSP/ADR,Pink Limited,15.500000,,0,ADRs,China,Hong Kong
ZCSH,GRAYSCALE ZCASH TR ZEC,OTCQX,22.000000,-0.130778,73705,Common Stock,USA,Connecticut
KGLLF,KGL RESOURCES LTD,Pink Limited,0.214500,,0,Foreign Ordinary Shares,Australia,Queensland
FXSRF,FIXSTARS CORP,Pink Limited,6.350000,,0,Common Stock,Japan,
FNCNF,FINCANTIERI AOR ORD,Pink Limited,19.900000,-0.029268,370,Foreign Ordinary Shares,Italy,
TCNNF,TRULIEVE CANNABIS CORP,OTCQX,7.170000,-0.044000,652757,Foreign Ordinary Shares,USA,Florida
LCKYF,GOLDEN SKY MINERALS NEW,Pink Limited,0.252200,,2032,Foreign Ordinary Shares,Canada,British Columbia
GFSEF,GF SECURITIES CO H,Pink Limited,2.070000,,0,Foreign Ordinary Shares,,
MPNGF,MEITUAN DIANPING ORD CL B,Pink Limited,12.430000,0.010569,17074,Foreign Ordinary Shares,China,
MPNGY,MEITUAN UNSP/ADR,Pink Limited,25.130000,0.007214,173644,ADRs,China,
DFORF,D4T4 SOLUTIONS PLC ORD,Pink Limited,1.900000,,0,Foreign Ordinary Shares,United Kingdom,England
NBNKF,NORDEA BANK ABP ORD,OTCQX,19.500000,,0,Foreign Ordinary Shares,Finland,
NRDBY,NORDEA BANK ABP SP/ADR,OTCQX,19.460000,-0.028457,4828619,ADRs,Finland,
SDNSF,SUMITOMO DENSETSU CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
CTTOF,CTT CORREIOS PORTGL SA,Pink Limited,8.550000,,20025,Foreign Ordinary Shares,Portugal,
MEDIF,MEDIPHARM LABS CORP,OTCQB,0.053520,0.045313,24989,Foreign Ordinary Shares,Canada,Ontario
EGLXF,ENTHUSIAST GAMNG HLDG INC,Pink Limited,0.029500,-0.078125,764,Foreign Ordinary Shares,Canada,Ontario
CNMTF,CANADIAN METALS INC,Pink Limited,0.037800,,0,Foreign Ordinary Shares,Canada,Quebec
CPXLF,CAP XX LTD,Pink Limited,0.005000,,0,Foreign Ordinary Shares,Australia,New South Wales
HBFGF,HAPPY BELLY FOOD GRP INC,OTCQB,1.347400,0.016906,5546,Foreign Ordinary Shares,Canada,British Columbia
ROMJF,RUBICON ORGANICS INC,OTCQX,0.335880,0.006533,1100,Foreign Ordinary Shares,Canada,British Columbia
CHIZF,CHINA TRADITIONAL CHINESE,Pink Limited,0.273400,,0,Foreign Ordinary Shares,Hong Kong,
LKSB,LAKESIDE BANCSHARES INC,OTCID,11.450000,,0,Common Stock,USA,Louisiana
ALYAF,ALITHYA GROUP INC A VTG,Pink Limited,1.310000,0.035573,3837,Foreign Ordinary Shares,Canada,Quebec
CDAB,COEUR D ALENE BANCORP,OTCID,17.150000,,0,Common Stock,USA,Idaho
SNRG,SUSGLOBAL ENERGY CORP,OTCQB,0.033500,0.012085,4222,Common Stock,Canada,Ontario
OCEHF,OCEANIA HEALTHCARE LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,New Zealand,
HDALF,HAIDILAO INTL HLDG LTD,Pink Limited,1.820500,,0,Foreign Ordinary Shares,China,
AGLY,ATLANTIS GLORY INC,Pink Limited,0.017000,,0,Common Stock,Hong Kong,
DMPHF,DERMAPHARM HLDG SE,Pink Limited,39.560000,,0,Foreign Ordinary Shares,Germany,
TITMF,TITOMIC LTD,Pink Limited,0.190000,,0,Foreign Ordinary Shares,Australia,Victoria
CNICF,CHINA INTL CAP CORP LTD,Pink Limited,2.350000,,0,Foreign Ordinary Shares,China,
CASXF,CASA MINERALS INC,OTCQB,0.128700,,5,Foreign Ordinary Shares,Canada,British Columbia
KNMOF,KANAMOTO CO LTD,Pink Limited,18.130000,,0,Foreign Ordinary Shares,,
ADNH,ADVENT TECHS HLDGS INC,OTCQB,0.419000,-0.121409,57948,Common Stock,USA,California
ADNWW,ADVENT TECHS HLDGS WTS,OTCID,0.000250,0.250000,3000,Warrants,USA,California
QUPLF,QUIXANT PLC ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,United Kingdom,England
ERCTF,SSGA SPDR ETFS EU II STPL,OTCID,268.036000,,0,ETFs,Ireland,
SECTF,SSGA SPDR ETF S&P CONS,OTCID,42.026400,,0,ETFs,Ireland,
SETFF,SSGA SPDR ETFS EU II TCH,OTCID,187.510000,,0,ETFs,Ireland,
SGASF,SSGA SPDR ETFS EU II ETF,OTCID,80.438800,,0,ETFs,Ireland,
SGSEF,SSGA SPDR ETFS II PLC,OTCID,450.950000,,0,ETFs,Ireland,
SMWCF,SPDR MSCI WORLD CONSUMER,OTCID,52.793600,,0,ETFs,Ireland,
SMWFF,SSGA SPDR ETFS EU WLD EGY,OTCID,56.047000,,7,ETFs,Ireland,
SPDRF,SSGA SPDR ETF EU SPDR WLD,OTCID,89.066500,,0,ETFs,Ireland,
SPWUF,SSGA SPDR ETFS EU UT,OTCID,67.213600,,0,ETFs,Ireland,
SSCDF,SSGA SPDR ETFS EU II  S&P,OTCID,67.673900,,0,ETFs,Ireland,
SSEHF,SSGA SPDR ETF EU S&P  HLT,OTCID,47.716400,-0.007562,1330,ETFs,Ireland,
SSEUF,SSGA SPDR ETF EU II RUSSL,OTCID,77.195300,0.001881,13666,ETFs,Ireland,
SSEXF,SPDR S&P U S COMM SVCS,OTCID,53.620000,,0,ETFs,Ireland,
SSGEF,SSGA SPDR ETF EU PLC ACCU,OTCID,135.532200,,71,ETFs,Ireland,
SSGFF,SSGA SPDR ETFS EUR II,OTCID,93.763100,0.003170,1428,ETFs,Ireland,
SSGMF,SSGA SPDR ETFS EUROPE II,OTCID,78.910000,,13,ETFs,Ireland,
SSGUF,SPDR SP US UTLY UCITS,OTCID,39.510000,,0,ETFs,Ireland,
SSGWF,SSGA SPDR ETFS MSCI ETF,OTCID,81.100600,,6,ETFs,Ireland,
SSGXF,SSGA SPDR ETF EU II S&P,OTCID,71.225600,,0,ETFs,Ireland,
SSHXF,SSGA SPDR ETFS II HLTH CR,OTCID,231.680000,,0,ETFs,Ireland,
SSSEF,SSGA SPDR S&P ETF EU II,OTCID,62.906500,0.002505,1220,ETFs,Ireland,
SSSXF,SSGA SPDR ETFS II MSCI,OTCID,270.520000,,0,ETFs,Ireland,
STZEF,SSGA SPDR ETFS EU II PLC,OTCID,0.000000,,0,ETFs,Ireland,
SUSTF,SPDR S&P U S TECH SEL,OTCID,151.604100,-0.023436,552,ETFs,Ireland,
SWOOF,SSGA SPDR ETFS WLD HTCR,OTCID,68.095900,0.001176,2851,ETFs,Ireland,
SXLBF,SSGA SPDR ETFS S&P ETF,OTCID,40.620000,,0,ETFs,Ireland,
THRGF,SSGA SPDR ETFS GBL BD,OTCID,63.618200,,0,ETFs,Ireland,
WTTHF,SSGA SPDR ETFS EU II TECH,OTCID,218.200000,-0.030147,1131,ETFs,Ireland,
ZPRVF,SSGA SPDR ETFS EU II  PTG,OTCID,81.594200,,49,ETFs,Ireland,
QUILF,QUILTER PLC NEW,Pink Limited,2.750000,,0,Foreign Ordinary Shares,United Kingdom,England
XISHY,XINYI SOLAR HLDG UNSP/ADR,Pink Limited,8.790000,,1,ADRs,China,Hong Kong
XNYIF,XINYI SOLAR HLDGS LTD,Pink Limited,0.400000,,0,Foreign Ordinary Shares,China,Hong Kong
ADDLF,ADDLIFE AB SHS AK B NEW,Pink Limited,7.940000,,0,Foreign Ordinary Shares,Sweden,
ADDLY,ADDLIFE AB UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Sweden,
KNRRY,KNORR-BREMSE UNSP/ADR,Pink Limited,29.580000,0.000068,7530,ADRs,Germany,
FDCHF,FUNDING CIRCLE HLDGS LTD,Pink Limited,2.180000,,0,Foreign Ordinary Shares,United Kingdom,England
NEXCF,NEXTECH3D AI CORP,OTCQB,0.107900,-0.069025,153799,Foreign Ordinary Shares,Canada,Ontario
GOOLF,P2EARN INC,Pink Limited,0.001400,,0,Foreign Ordinary Shares,Canada,British Columbia
CRLBF,CRESCO LABS INC,OTCQX,1.050000,-0.036697,1026882,Foreign Ordinary Shares,USA,Illinois
HUMDF,HUA MEDICINE ORD,Pink Limited,0.410700,,0,Foreign Ordinary Shares,China,
FGPHF,FIRST GRAPHENE LTD,OTCQB,0.065600,-0.006061,1357979,Foreign Ordinary Shares,Australia,Western Australia
ROVMF,STOCKWORKS GOLD INC,Pink Limited,0.081500,,0,Foreign Ordinary Shares,Canada,British Columbia
KMBIF,KAMBI GROUP LTD ORD B,Pink Limited,12.647500,,0,Foreign Ordinary Shares,Malta,
HYHDF,SIXTY SIX CAP INC,OTCQB,0.043900,,0,Foreign Ordinary Shares,United Kingdom,England
AVISF,AGESA HAYAT VE EMEKLILIK,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Turkey,
TROUF,TROUBADOUR RESOURCES INC,Pink Limited,0.035400,-0.194539,67000,Foreign Ordinary Shares,Canada,British Columbia
PLJJF,PLEJD AB,Pink Limited,42.235200,,0,Foreign Ordinary Shares,,
AMGDF,ASTON MARTIN LAGO NEW,Pink Limited,0.809600,-0.060187,17165,Foreign Ordinary Shares,United Kingdom,
ARGGY,ASTON MT LGND UNS/ADR,Pink Limited,0.819200,-0.013012,37015,ADRs,United Kingdom,
TCMEF,TENCENT MUSIC ENTMT A ORD,Pink Limited,10.632791,,0,Foreign Ordinary Shares,China,
SDPNF,SIME DARBY PLANTATION BHD,Pink Limited,1.047690,,0,Foreign Ordinary Shares,Malaysia,
FRGGF,FORGE RESOURCES CORP,OTCQB,0.363880,,0,Foreign Ordinary Shares,Canada,British Columbia
FJDYF,FIJI DIE COMPANY LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
PGUCY,PROSEGUR CASH UNSP/ADR,Pink Limited,4.500000,,0,ADRs,Spain,
PGUUF,PROSEGUR CASH,Pink Limited,0.612900,,0,Foreign Ordinary Shares,Spain,
QFNHF,QFIN HOLDINGS INC A,Pink Limited,0.000000,,0,Foreign Ordinary Shares,China,
VRSHF,VERUSA HLDG AS,OTCQX,9.350000,,0,Common Stock,Turkey,
IPXAF,IMPAX GROUP PLC,Pink Limited,2.090000,,0,Foreign Ordinary Shares,United Kingdom,
REVXF,REVENIO GROUP CORP,Pink Limited,25.000000,,0,Foreign Ordinary Shares,,
BVAXF,BIOVAXYS TECHNOLOGY CORP,OTCQB,0.165000,0.051625,6638,Foreign Ordinary Shares,Canada,Ontario
PBIGF,PARADIGM BIOPHARMACEUTICL,Pink Limited,0.224500,0.000000,25000,Foreign Ordinary Shares,Australia,Victoria
RLEVF,RAMI LEVI CHN STRS HSHKMA,Pink Limited,74.000000,,0,Foreign Ordinary Shares,,
SSHPF,VOW ASA,Pink Limited,0.331500,,0,Foreign Ordinary Shares,Norway,
WJPLF,WATKIN JONES PLC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
OSBK,OCONEE FINL CORP,OTCQX,46.950000,,0,Common Stock,USA,Georgia
BOEUF,BONESUPPORT HOLDING AB,Pink Limited,21.757500,,0,Foreign Ordinary Shares,Sweden,
ANICF,ANONYMOUS INNLGCE CO,OTCQB,0.147400,0.047619,4675,Foreign Ordinary Shares,Canada,British Columbia
SERKF,SERKO LTD,Pink Limited,1.890000,,0,Foreign Ordinary Shares,,
TTTNF,TITAN MINERALS LTD,Pink Limited,0.693850,-0.174676,1000,Foreign Ordinary Shares,Australia,Western Australia
LYPHF,LUYE PHARMA GROUP LTD,Pink Limited,0.377550,,0,Common Stock,,
RETDF,REIT 1 LTD,Pink Limited,9.000000,,0,Common Stock,,
GNENF,GANFENG LITHIUM GROUP CO,Pink Limited,8.430000,-0.050141,38934,Foreign Ordinary Shares,China,
BBRRF,BLUEBERRIES MEDICAL CO,OTCID,0.012350,,0,Foreign Ordinary Shares,Canada,British Columbia
GNENY,GANFENG LITHIUM UNSP/ADR,Pink Limited,8.570000,-0.018328,317,ADRs,China,
CNBP,CORNERSTONE BANCORP INC,OTCID,150.000000,,3,Common Stock,USA,Illinois
MPCMF,MAPLETREE PANASIA REIT,Pink Limited,1.125000,,0,Common Stock,Singapore,
DBCCF,DECIBEL CANNABIS CO INC,OTCQB,0.065600,-0.103825,161467,Foreign Ordinary Shares,Canada,Alberta
MMMRF,MAMMOTH RESOURCES CORP,Pink Limited,0.050000,,1000,Foreign Ordinary Shares,Canada,Ontario
OVATF,OVATION SCIENCE INC,Pink Limited,0.029500,,0,Foreign Ordinary Shares,Canada,British Columbia
CWPE,CW PETROLEUM CORP,OTCQB,0.021300,0.000000,30000,Common Stock,USA,Texas
NOSUF,NERDS ON SITE INC,OTCQB,0.066400,,0,Foreign Ordinary Shares,Canada,Ontario
SOBKY,SOFTBANK CORP UNSP/ADR,Pink Limited,13.590000,-0.010917,138225,ADRs,Japan,
EMED,ELECTROMEDICAL TECH INC,OTCID,0.000200,0.333333,285501,Common Stock,USA,Arizona
ARPTF,AIRPORT CITY LTD,Pink Limited,14.440000,,0,Foreign Ordinary Shares,Israel,
ORSHF,ORION SH.M LTD,Pink Limited,5.973700,,0,Foreign Ordinary Shares,,
LOVFF,CANNARA BIOTECH INC,OTCQX,1.313000,,10,Foreign Ordinary Shares,Canada,Quebec
RENXF,RENALYTIX PLC,OTCQB,0.077450,,0,Foreign Ordinary Shares,USA,Utah
RNLXY,RENALYTIX PLC SP/ADR,OTCQB,4.260000,-0.002342,2136,ADRs,USA,Utah
FOCIF,FOCUSRITE PLC,Pink Limited,2.680000,,0,Foreign Ordinary Shares,United Kingdom,
DALQF,D & L INDUSTRIES INC,Pink Limited,0.106000,,0,Foreign Ordinary Shares,,
HRFEF,HARFANG EXPL INC,Pink Limited,0.062000,,51388,Foreign Ordinary Shares,Canada,Quebec
SKUEF,SEKISUI HOUSE REIT INC,Pink Limited,0.000000,,0,Other Security Type,Japan,
ILIKF,ILIKA PLC,OTCQX,0.440000,-0.022222,35096,Foreign Ordinary Shares,United Kingdom,
CITZ,CITIZENS BANCSHARES CP SC,OTCID,42.000000,,0,Common Stock,USA,South Carolina
SDIIF,SCIENTIFIC DIGITAL IMAGNG,Pink Limited,1.150000,,0,Foreign Ordinary Shares,,
CCCFF,CARLYLE COMMODITIES CORP,Pink Limited,0.011500,0.074766,46728,Foreign Ordinary Shares,Canada,British Columbia
RMRHF,RAND MERCHANT INVT HLDG,Pink Limited,1.870000,,0,Foreign Ordinary Shares,South Africa,
CSCHF,CHINA RENAISSANCE HLDGS,Pink Limited,0.598200,,0,Foreign Ordinary Shares,,
FRMUF,FIRM CAPITAL PRPRTY TR,Pink Limited,4.540000,-0.001100,545,Units,Canada,Ontario
DFMTF,DEFENSE METALS CORP,OTCQB,0.212200,-0.007019,334606,Foreign Ordinary Shares,Canada,British Columbia
DTPKF,DIRECTA PLUS PLC,Pink Limited,0.170200,-0.574500,4007,Foreign Ordinary Shares,United Kingdom,England
TUERF,TRUE NORTH COMMERCAL REIT,Pink Limited,6.330000,,149,Units,Canada,Ontario
PCLOF,PHARMACIELO LTD,Pink Limited,0.060300,0.000000,22461,Foreign Ordinary Shares,Canada,Ontario
PHDWY,PT ASPIRASI HIDU U/ADR,Pink Limited,3.620731,,0,ADRs,,
THBRF,THUNDERBIRD ENTRTNMT GRP,OTCQX,1.210100,-0.031920,240,Foreign Ordinary Shares,Canada,British Columbia
KSRPF,KERAS RES PLC ORD GBP0.01,Pink Limited,0.010000,,0,Foreign Ordinary Shares,United Kingdom,England
LGYRF,LANDIS & GYR GROUP AG,Pink Limited,73.340000,0.122952,100,Foreign Ordinary Shares,,
GIBBF,GIBB RIV DIAMONDS LTD,Pink Limited,0.029400,,0,Foreign Ordinary Shares,,
LAZRQ,LUMINAR TECH INC A,Pink Limited,0.073800,-0.017964,343839,Common Stock,USA,Florida
CPIVF,CAPTIVA VERDE WELLNESS CO,Pink Limited,0.031800,,1000,Foreign Ordinary Shares,Canada,British Columbia
HYPOF,HYPOPORT AG,Pink Limited,214.695000,,0,Foreign Ordinary Shares,Germany,
ADDHY,ADDTECH AB UNSP/ADR,Pink Limited,16.837500,0.011717,974,ADRs,Sweden,
ADDTF,ADDTECH AB B,Pink Limited,0.000000,,750,Foreign Ordinary Shares,Sweden,
HYLQF,HYLQ STRATEGY CORP,Pink Limited,0.534300,,0,Foreign Ordinary Shares,,
GGLDF,GETCHELL GOLD CORPORATION,OTCQB,0.260300,-0.070025,323559,Foreign Ordinary Shares,Canada,British Columbia
HUKEF,HOKURIKU ELECTRICAL CONST,Pink Limited,7.870000,,0,Foreign Ordinary Shares,Japan,
SIUAF,STABILUS SE,Pink Limited,28.673500,,489,Foreign Ordinary Shares,Germany,
DTSOF,DTS CORP,Pink Limited,7.990000,,0,Foreign Ordinary Shares,,
KNBHF,KNORR BREMSE AG,Pink Limited,110.560000,,114,Foreign Ordinary Shares,Germany,
RECCY,REECE LTD U/ADR,Pink Limited,0.000000,,0,ADRs,Australia,Victoria
REECF,REECE LTD,Pink Limited,9.500000,,0,Foreign Ordinary Shares,Australia,Victoria
STXXF,STRIX GROUP PLC,Pink Limited,1.900000,,0,Foreign Ordinary Shares,Isle of Man,
ACCMF,AAC CLYDE SPACE AB,OTCQX,15.953000,,0,Foreign Ordinary Shares,Sweden,
ARRXF,ARCHER MATERIALS LTD,Pink Limited,0.281800,-0.016233,14569,Foreign Ordinary Shares,,
BACK,IMAC HOLDINGS INC,OTCQB,0.080100,,17,Common Stock,USA,Tennessee
BWPPF,BALWIN PROPERTIES LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
RCGCF,ROSCAN GOLD CORP,OTCQB,0.133710,-0.031087,172547,Foreign Ordinary Shares,Canada,Ontario
CLMHF,CALGRO M3 HOLDINGS LTD,Pink Limited,0.280000,,0,Foreign Ordinary Shares,,
SPOFF,EARTHLABS INC,OTCQX,0.388020,-0.104087,215288,Foreign Ordinary Shares,Canada,Ontario
HSWLF,HOSTELWORLD GROUP PLC,Pink Limited,1.600000,,0,Foreign Ordinary Shares,United Kingdom,
MRUHF,MARUHA NICHIRO CORP ORD,Pink Limited,21.250000,,0,Foreign Ordinary Shares,,
GMPUF,GESTAMP AUTOMOCION S A,Pink Limited,2.950000,,0,Foreign Ordinary Shares,,
CMEIF,CHINA MEIDONG AUTO HLDGS,Pink Limited,0.159300,,0,Foreign Ordinary Shares,,
NRDE,NU RIDE INC,Pink Limited,1.470000,0.006849,7208,Common Stock,USA,New York
TNSMF,TITANIUM SANDS LTD,Pink Limited,0.005000,,0,Foreign Ordinary Shares,,
FTTRF,FORTERRA PLC,Pink Limited,2.120100,,0,Foreign Ordinary Shares,United Kingdom,
PBKC,PIONEER BANKCORP INC,OTCID,70.500000,,0,Common Stock,USA,Florida
FGSGF,FLAT GLASS GRP BRER SHS H,Pink Limited,1.500000,,0,Foreign Ordinary Shares,,
PGUPF,KK PASONA GROUP INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ILAL,INTERNATIONAL LAND ALLICE,OTCQB,0.230000,0.001306,685647,Common Stock,USA,California
CGNMF,CGN MINING CO LTD,Pink Limited,0.671600,0.002388,38400,Foreign Ordinary Shares,,
